date,origin,destination,vessel_type,freight_rate,currency,unit,route_distance,bunker_price,tonnage
2023-05-22,US,Paradip,Panamax,59.88,USD,MT,5958.997079448212,764.94,76442.57
2023-05-22,US,Paradip,Supramax,67.33,USD,MT,6841.356081715357,524.21,102525.59
2023-05-23,Australia,Paradip,Panamax,57.04,USD,MT,5733.215718000957,564.4,118435.72
2023-05-23,Australia,Paradip,Panamax,61.0,USD,MT,7744.457066912089,656.95,74679.75
2023-05-23,Mozambique,Paradip,Panamax,59.6,USD,MT,8598.611596125305,649.34,119181.13
2023-05-23,Russia,Paradip,Supramax,67.83,USD,MT,8935.97195767647,498.51,110346.86
2023-05-23,US,Paradip,Capesize,52.01,USD,MT,6183.092880552162,515.15,59168.29
2023-05-24,Indonesia,Paradip,Panamax,55.03,USD,MT,7558.962281377487,499.09,58833.68
2023-05-24,Indonesia,Paradip,Panamax,53.9,USD,MT,7011.729319845967,490.39,112392.37
2023-05-24,Russia,Paradip,Capesize,44.27,USD,MT,4759.715009779983,753.68,117873.85
2023-05-24,US,Paradip,Capesize,44.64,USD,MT,9133.009514746234,492.65,137615.92
2023-05-24,US,Paradip,Panamax,56.51,USD,MT,4229.493189165642,752.53,140269.48
2023-05-25,Australia,Paradip,Panamax,54.26,USD,MT,8364.309023295846,684.54,132218.44
2023-05-25,Australia,Paradip,Supramax,66.16,USD,MT,4403.710338909501,705.31,72629.41
2023-05-25,Australia,Paradip,Supramax,66.85,USD,MT,3101.321502923754,439.82,122762.07
2023-05-25,Indonesia,Paradip,Capesize,48.08,USD,MT,6058.00389229625,568.16,129547.78
2023-05-25,Russia,Paradip,Supramax,60.32,USD,MT,7719.766751539588,709.13,109600.27
2023-05-26,Indonesia,Paradip,Capesize,48.74,USD,MT,6162.132287696708,774.11,112192.32
2023-05-26,Mozambique,Paradip,Supramax,71.48,USD,MT,8530.5697407724,452.27,90453.78
2023-05-26,Russia,Paradip,Panamax,56.16,USD,MT,7850.414066115064,582.04,107244.74
2023-05-26,US,Paradip,Capesize,44.27,USD,MT,7525.588023339563,532.19,65727.39
2023-05-26,US,Paradip,Panamax,56.41,USD,MT,8357.93318146854,635.86,80915.43
2023-05-27,Australia,Paradip,Panamax,49.03,USD,MT,6678.977288030299,475.24,121558.2
2023-05-27,Indonesia,Paradip,Capesize,44.5,USD,MT,8181.114556789779,733.22,107983.85
2023-05-27,Indonesia,Paradip,Supramax,69.98,USD,MT,5516.5866329698,412.92,110129.15
2023-05-27,Mozambique,Paradip,Supramax,66.59,USD,MT,4958.328333171864,693.69,131875.92
2023-05-27,US,Paradip,Supramax,68.85,USD,MT,3371.450380666543,420.68,124211.73
2023-05-28,Australia,Paradip,Capesize,46.12,USD,MT,6368.741630881244,678.48,86973.05
2023-05-28,Mozambique,Paradip,Panamax,58.39,USD,MT,9449.96404088317,636.64,65181.94
2023-05-28,Mozambique,Paradip,Supramax,64.47,USD,MT,9578.111125019082,610.11,149098.78
2023-05-28,Russia,Paradip,Capesize,51.77,USD,MT,9833.413122934317,553.8,132389.72
2023-05-28,US,Paradip,Panamax,54.39,USD,MT,8791.157587806036,524.47,55227.6
2023-05-29,Australia,Paradip,Supramax,69.32,USD,MT,7508.1371334359665,485.74,83725.63
2023-05-29,Russia,Paradip,Capesize,40.71,USD,MT,9091.968875423154,562.77,70916.72
2023-05-29,Russia,Paradip,Panamax,51.27,USD,MT,9725.365986508536,660.04,80827.76
2023-05-29,Russia,Paradip,Supramax,66.66,USD,MT,5126.519637195826,765.99,86735.33
2023-05-29,US,Paradip,Panamax,51.92,USD,MT,3626.2287785624726,459.29,118558.71
2023-05-30,Australia,Paradip,Capesize,41.82,USD,MT,9782.07383764244,433.22,62955.67
2023-05-30,Mozambique,Paradip,Supramax,63.15,USD,MT,3680.137285951377,484.02,88947.37
2023-05-30,Russia,Paradip,Supramax,70.78,USD,MT,8727.367580772598,777.85,81340.32
2023-05-30,Russia,Paradip,Supramax,66.93,USD,MT,9651.223661412878,739.52,64485.6
2023-05-30,US,Paradip,Supramax,69.82,USD,MT,6667.496690284517,678.99,98696.68
2023-05-31,Australia,Paradip,Panamax,57.38,USD,MT,5110.572843217279,763.55,134506.04
2023-05-31,Indonesia,Paradip,Panamax,58.65,USD,MT,4548.656953180997,409.3,139093.3
2023-05-31,Indonesia,Paradip,Supramax,65.54,USD,MT,4830.6019317785085,657.32,142856.18
2023-05-31,Mozambique,Paradip,Capesize,46.94,USD,MT,5148.78790134275,746.81,54138.91
2023-05-31,US,Paradip,Supramax,62.7,USD,MT,4252.4212662415885,609.74,56015.9
2023-06-01,Indonesia,Paradip,Capesize,50.15,USD,MT,4786.1030793797845,479.51,109478.66
2023-06-01,Mozambique,Paradip,Capesize,42.5,USD,MT,6428.154354465101,415.72,98651.63
2023-06-01,Mozambique,Paradip,Capesize,45.81,USD,MT,6136.227660813294,771.57,112214.53
2023-06-01,Mozambique,Paradip,Capesize,42.46,USD,MT,5716.314718227219,593.79,130728.94
2023-06-01,Russia,Paradip,Supramax,63.05,USD,MT,9800.519614071758,494.34,64791.74
2023-06-02,Indonesia,Paradip,Supramax,69.96,USD,MT,4583.819605519442,769.03,123606.74
2023-06-02,Indonesia,Paradip,Supramax,60.36,USD,MT,4469.927353870455,614.91,133874.14
2023-06-02,Mozambique,Paradip,Capesize,41.89,USD,MT,9570.653873573392,683.0,100648.48
2023-06-02,Mozambique,Paradip,Panamax,53.66,USD,MT,8733.99688471383,672.21,87527.47
2023-06-02,Russia,Paradip,Capesize,40.55,USD,MT,9893.602197316908,628.59,54593.03
2023-06-03,Russia,Paradip,Panamax,51.2,USD,MT,4451.22599282953,621.06,66579.98
2023-06-03,Russia,Paradip,Panamax,58.99,USD,MT,6488.356717504554,793.59,89367.47
2023-06-03,Russia,Paradip,Supramax,62.88,USD,MT,3867.525230191123,644.05,109411.3
2023-06-03,Russia,Paradip,Supramax,66.23,USD,MT,7493.848920847941,566.3,126662.75
2023-06-03,US,Paradip,Capesize,43.69,USD,MT,6662.778995722463,588.09,111615.05
2023-06-04,Australia,Paradip,Supramax,67.68,USD,MT,4648.748412141553,543.35,117818.12
2023-06-04,Mozambique,Paradip,Capesize,45.41,USD,MT,5140.814898270059,686.71,74311.83
2023-06-04,Mozambique,Paradip,Supramax,59.53,USD,MT,7456.402999570569,769.59,131620.47
2023-06-04,US,Paradip,Capesize,42.05,USD,MT,5886.147707456552,789.27,135152.69
2023-06-04,US,Paradip,Capesize,41.75,USD,MT,6840.460368587659,550.41,148457.32
2023-06-05,Australia,Paradip,Capesize,44.95,USD,MT,4781.888073015192,430.87,99275.29
2023-06-05,Indonesia,Paradip,Panamax,54.55,USD,MT,5885.470160840439,605.55,63149.49
2023-06-05,Mozambique,Paradip,Panamax,51.34,USD,MT,5088.06580757695,531.08,141800.55
2023-06-05,Mozambique,Paradip,Panamax,56.98,USD,MT,7302.808692724832,595.58,135962.57
2023-06-05,US,Paradip,Capesize,41.28,USD,MT,4737.61558016938,554.22,61165.98
2023-06-06,Australia,Paradip,Panamax,57.43,USD,MT,8583.893694480998,657.24,108871.89
2023-06-06,Mozambique,Paradip,Capesize,49.78,USD,MT,7093.606602588331,768.75,106004.58
2023-06-06,Russia,Paradip,Capesize,42.86,USD,MT,9687.447073745165,756.83,112625.07
2023-06-06,US,Paradip,Capesize,46.84,USD,MT,6195.055147892323,586.0,92810.35
2023-06-06,US,Paradip,Panamax,57.65,USD,MT,6330.613545305837,597.98,106476.35
2023-06-07,Australia,Paradip,Capesize,48.74,USD,MT,9188.923483607225,716.78,129972.18
2023-06-07,Australia,Paradip,Panamax,52.27,USD,MT,4935.073762322703,706.1,117957.35
2023-06-07,Indonesia,Paradip,Panamax,52.4,USD,MT,4237.302409918456,585.2,51786.82
2023-06-07,Indonesia,Paradip,Panamax,55.3,USD,MT,3668.219798881127,731.69,89878.52
2023-06-07,Mozambique,Paradip,Panamax,54.59,USD,MT,6791.455369017457,643.65,124241.62
2023-06-08,Australia,Paradip,Panamax,49.48,USD,MT,6047.998431620939,445.58,96740.92
2023-06-08,Indonesia,Paradip,Supramax,64.62,USD,MT,3655.090203329369,753.21,90514.49
2023-06-08,Mozambique,Paradip,Panamax,60.56,USD,MT,9063.179688848362,575.78,110076.05
2023-06-08,Russia,Paradip,Capesize,41.26,USD,MT,7528.382656897174,711.3,72289.8
2023-06-08,US,Paradip,Capesize,43.53,USD,MT,5845.716834695311,647.57,103559.14
2023-06-09,Indonesia,Paradip,Supramax,63.16,USD,MT,8018.013961916721,465.21,69546.55
2023-06-09,Russia,Paradip,Panamax,57.23,USD,MT,3218.233158920777,550.65,80357.57
2023-06-09,US,Paradip,Capesize,46.22,USD,MT,5137.08824053591,458.61,62973.93
2023-06-09,US,Paradip,Capesize,45.71,USD,MT,5813.521702787753,442.04,108788.2
2023-06-09,US,Paradip,Panamax,53.54,USD,MT,9801.02521267213,587.0,59924.0
2023-06-10,Australia,Paradip,Panamax,53.29,USD,MT,9713.358314829076,578.63,127681.41
2023-06-10,Mozambique,Paradip,Panamax,48.42,USD,MT,6069.730703471347,507.48,148150.63
2023-06-10,Mozambique,Paradip,Supramax,59.7,USD,MT,7624.482080130241,734.94,99046.9
2023-06-10,Russia,Paradip,Supramax,64.77,USD,MT,4374.412575695314,565.49,97368.44
2023-06-10,Russia,Paradip,Supramax,64.5,USD,MT,8675.521012256646,652.24,99285.13
2023-06-11,Indonesia,Paradip,Panamax,48.16,USD,MT,5437.57508778351,402.22,105030.29
2023-06-11,Mozambique,Paradip,Panamax,57.59,USD,MT,7355.551116044148,784.28,70948.72
2023-06-11,Russia,Paradip,Supramax,59.24,USD,MT,9981.244251618798,505.81,130391.21
2023-06-11,US,Paradip,Panamax,53.88,USD,MT,9641.74011452218,596.64,99635.9
2023-06-11,US,Paradip,Panamax,51.67,USD,MT,4317.680199828188,418.87,123024.48
2023-06-12,Australia,Paradip,Capesize,44.04,USD,MT,6810.736933508355,406.97,102063.77
2023-06-12,Australia,Paradip,Panamax,54.4,USD,MT,7328.875907920759,445.18,100802.09
2023-06-12,Indonesia,Paradip,Panamax,55.04,USD,MT,7021.679385773745,714.09,147135.51
2023-06-12,US,Paradip,Capesize,43.87,USD,MT,9423.785911917668,718.02,125800.68
2023-06-12,US,Paradip,Panamax,55.3,USD,MT,5644.984072928286,553.98,68999.46
2023-06-13,Australia,Paradip,Supramax,60.71,USD,MT,3810.776305907458,627.13,120798.52
2023-06-13,Indonesia,Paradip,Supramax,69.07,USD,MT,3375.342680291734,742.1,58622.27
2023-06-13,Mozambique,Paradip,Panamax,55.61,USD,MT,9361.985454953548,522.68,94084.33
2023-06-13,Mozambique,Paradip,Panamax,51.15,USD,MT,9061.288215417972,437.34,127769.51
2023-06-13,Russia,Paradip,Panamax,49.13,USD,MT,7491.248583234562,679.47,88469.14
2023-06-14,Indonesia,Paradip,Panamax,52.54,USD,MT,8899.521173065801,794.75,86293.87
2023-06-14,Mozambique,Paradip,Supramax,65.32,USD,MT,9932.035619146627,485.69,96558.43
2023-06-14,Russia,Paradip,Panamax,51.19,USD,MT,8672.760076504232,551.89,54426.78
2023-06-14,Russia,Paradip,Supramax,60.66,USD,MT,7988.6319082948285,777.62,95415.37
2023-06-14,US,Paradip,Panamax,55.14,USD,MT,8893.819135449381,430.67,69666.99
2023-06-15,Indonesia,Paradip,Supramax,63.59,USD,MT,6390.507665560684,751.62,135676.55
2023-06-15,Mozambique,Paradip,Capesize,42.31,USD,MT,6781.344503415148,558.46,70353.83
2023-06-15,Russia,Paradip,Panamax,49.58,USD,MT,7217.51789720236,728.74,131426.71
2023-06-15,Russia,Paradip,Supramax,57.22,USD,MT,8355.066690454742,658.2,116212.68
2023-06-15,US,Paradip,Supramax,67.4,USD,MT,4972.997754865675,729.81,57219.0
2023-06-16,Australia,Paradip,Panamax,53.78,USD,MT,9781.29918626881,523.93,107380.03
2023-06-16,Indonesia,Paradip,Supramax,64.41,USD,MT,7154.085207172742,689.22,73566.63
2023-06-16,Russia,Paradip,Supramax,55.2,USD,MT,3199.553013155314,576.61,108573.26
2023-06-16,US,Paradip,Capesize,37.97,USD,MT,7818.394281283147,593.28,79073.04
2023-06-16,US,Paradip,Panamax,56.68,USD,MT,8728.931985995914,516.89,140541.73
2023-06-17,Indonesia,Paradip,Capesize,43.44,USD,MT,5898.069109785926,655.49,63325.91
2023-06-17,Indonesia,Paradip,Supramax,65.0,USD,MT,7911.067694970797,694.17,60754.8
2023-06-17,Russia,Paradip,Capesize,44.72,USD,MT,8954.680156967159,775.52,69601.55
2023-06-17,Russia,Paradip,Panamax,51.59,USD,MT,5219.80730220429,746.41,78604.52
2023-06-17,US,Paradip,Capesize,40.42,USD,MT,8029.467742980879,515.8,136798.56
2023-06-18,Indonesia,Paradip,Panamax,53.22,USD,MT,8568.19590063193,688.95,135156.36
2023-06-18,Mozambique,Paradip,Capesize,40.24,USD,MT,5104.385656179817,679.59,66786.79
2023-06-18,Mozambique,Paradip,Supramax,72.82,USD,MT,9674.559259006066,628.08,120818.93
2023-06-18,Russia,Paradip,Panamax,50.14,USD,MT,6053.068774555285,592.46,65236.66
2023-06-18,US,Paradip,Panamax,49.62,USD,MT,9191.26128308227,421.69,119360.52
2023-06-19,Australia,Paradip,Panamax,51.83,USD,MT,7107.475853757312,583.84,99727.54
2023-06-19,Australia,Paradip,Panamax,49.95,USD,MT,3515.412245700005,659.47,128344.56
2023-06-19,Indonesia,Paradip,Supramax,63.53,USD,MT,8898.547016220979,547.9,101830.69
2023-06-19,Russia,Paradip,Supramax,66.05,USD,MT,5879.603719215514,497.24,51122.54
2023-06-19,US,Paradip,Capesize,39.96,USD,MT,3705.928239413416,774.41,127523.94
2023-06-20,Mozambique,Paradip,Supramax,64.22,USD,MT,8959.267293326215,716.53,148107.35
2023-06-20,Mozambique,Paradip,Supramax,57.97,USD,MT,9137.052298521236,403.81,60337.56
2023-06-20,Mozambique,Paradip,Supramax,61.48,USD,MT,5088.552022026015,674.51,69925.19
2023-06-20,US,Paradip,Capesize,37.89,USD,MT,5330.165372461112,612.13,145345.67
2023-06-20,US,Paradip,Supramax,60.54,USD,MT,8685.600507652194,496.28,79193.47
2023-06-21,Australia,Paradip,Capesize,37.18,USD,MT,4058.6171377305336,536.44,102630.03
2023-06-21,Russia,Paradip,Supramax,56.49,USD,MT,6068.266665278341,740.79,58756.03
2023-06-21,Russia,Paradip,Supramax,64.57,USD,MT,6732.713718297688,665.0,57767.07
2023-06-21,US,Paradip,Supramax,64.4,USD,MT,6815.461281366617,657.07,68949.51
2023-06-21,US,Paradip,Supramax,55.41,USD,MT,6930.394984081568,631.0,148982.53
2023-06-22,Indonesia,Paradip,Supramax,59.73,USD,MT,3625.346856187233,784.24,55387.9
2023-06-22,Mozambique,Paradip,Capesize,44.96,USD,MT,8182.592849332513,437.08,79027.16
2023-06-22,Mozambique,Paradip,Capesize,41.06,USD,MT,8528.823292952793,475.15,68278.17
2023-06-22,Russia,Paradip,Capesize,43.89,USD,MT,8449.198771546202,468.43,112906.39
2023-06-22,Russia,Paradip,Capesize,41.07,USD,MT,7775.247419377991,485.43,88133.43
2023-06-23,Australia,Paradip,Capesize,40.96,USD,MT,3290.6636492628086,473.83,140025.38
2023-06-23,Australia,Paradip,Panamax,45.27,USD,MT,3744.8261647902714,791.39,71928.76
2023-06-23,Indonesia,Paradip,Capesize,47.64,USD,MT,9406.406205175668,428.93,60668.77
2023-06-23,Indonesia,Paradip,Capesize,44.67,USD,MT,8666.04322177888,409.89,100014.5
2023-06-23,Russia,Paradip,Supramax,58.53,USD,MT,9391.510354015052,415.12,101916.41
2023-06-24,Indonesia,Paradip,Capesize,41.94,USD,MT,8984.205295239566,499.55,53183.26
2023-06-24,Indonesia,Paradip,Panamax,53.95,USD,MT,7895.983668833176,458.62,59752.78
2023-06-24,Russia,Paradip,Supramax,64.87,USD,MT,6861.779651987681,669.13,91620.37
2023-06-24,Russia,Paradip,Supramax,65.04,USD,MT,6367.592255949758,467.42,119775.43
2023-06-24,US,Paradip,Panamax,47.39,USD,MT,5351.630829299804,701.88,127957.25
2023-06-25,Indonesia,Paradip,Capesize,38.08,USD,MT,9176.840604177409,564.13,123427.34
2023-06-25,Indonesia,Paradip,Panamax,47.56,USD,MT,3139.278728593108,425.24,50663.57
2023-06-25,Indonesia,Paradip,Supramax,61.73,USD,MT,4691.599092573827,462.24,124667.84
2023-06-25,Russia,Paradip,Supramax,61.38,USD,MT,3113.800089968192,598.55,73571.83
2023-06-25,US,Paradip,Capesize,41.7,USD,MT,6451.252758626918,530.0,139266.26
2023-06-26,Indonesia,Paradip,Panamax,51.99,USD,MT,9551.663681096228,556.7,102208.23
2023-06-26,Russia,Paradip,Capesize,36.87,USD,MT,4106.629489949084,633.87,65284.04
2023-06-26,US,Paradip,Capesize,40.74,USD,MT,6287.341657379001,693.76,137804.17
2023-06-26,US,Paradip,Capesize,40.53,USD,MT,7108.257606556951,489.07,134615.48
2023-06-26,US,Paradip,Supramax,56.88,USD,MT,3787.524585728601,642.71,82922.82
2023-06-27,Mozambique,Paradip,Supramax,64.23,USD,MT,5217.205521923843,720.78,105312.8
2023-06-27,Mozambique,Paradip,Supramax,58.3,USD,MT,7043.236899294767,621.15,64986.13
2023-06-27,Mozambique,Paradip,Supramax,59.83,USD,MT,7769.3988902313295,563.73,100760.49
2023-06-27,US,Paradip,Panamax,54.83,USD,MT,5974.819290009844,658.28,102330.6
2023-06-27,US,Paradip,Supramax,61.65,USD,MT,9611.364292071245,732.72,75345.64
2023-06-28,Mozambique,Paradip,Panamax,45.97,USD,MT,6131.421386428572,614.47,77139.35
2023-06-28,Mozambique,Paradip,Supramax,60.44,USD,MT,6970.9597239152245,661.17,54156.42
2023-06-28,Mozambique,Paradip,Supramax,61.52,USD,MT,9759.59238050206,623.7,148315.67
2023-06-28,Russia,Paradip,Panamax,51.1,USD,MT,3320.573214837902,400.75,96631.11
2023-06-28,US,Paradip,Panamax,50.51,USD,MT,6616.323695105716,540.6,69581.24
2023-06-29,Indonesia,Paradip,Panamax,48.34,USD,MT,3780.7099261095113,643.82,127602.26
2023-06-29,Indonesia,Paradip,Supramax,60.12,USD,MT,5988.060352766164,762.57,107575.78
2023-06-29,Russia,Paradip,Capesize,40.83,USD,MT,4557.702998093123,460.91,121441.54
2023-06-29,US,Paradip,Capesize,43.65,USD,MT,8608.76312513866,761.0,98433.23
2023-06-29,US,Paradip,Panamax,50.73,USD,MT,4396.117980852991,533.7,124759.57
2023-06-30,Mozambique,Paradip,Capesize,38.35,USD,MT,5416.583983326363,504.4,67103.81
2023-06-30,Mozambique,Paradip,Panamax,49.5,USD,MT,3371.329543751715,746.82,68543.82
2023-06-30,Mozambique,Paradip,Panamax,45.72,USD,MT,7736.736100940693,649.06,79062.24
2023-06-30,Mozambique,Paradip,Supramax,58.01,USD,MT,5158.279888627495,725.26,80324.26
2023-06-30,Russia,Paradip,Capesize,38.35,USD,MT,6673.321734739806,513.56,68545.23
2023-07-01,Australia,Paradip,Supramax,60.15,USD,MT,7302.2690396719345,485.96,120064.53
2023-07-01,Australia,Paradip,Supramax,61.81,USD,MT,4193.685194622288,661.99,116980.11
2023-07-01,Indonesia,Paradip,Supramax,62.22,USD,MT,5075.215023117597,598.27,135554.12
2023-07-01,Mozambique,Paradip,Capesize,41.38,USD,MT,7475.6507646818045,473.34,57330.03
2023-07-01,Russia,Paradip,Panamax,49.23,USD,MT,5183.043213623359,728.08,121371.9
2023-07-02,Australia,Paradip,Panamax,51.86,USD,MT,7722.567287161999,598.24,137288.74
2023-07-02,Australia,Paradip,Supramax,63.92,USD,MT,5471.890675801483,666.89,132591.75
2023-07-02,Indonesia,Paradip,Supramax,59.55,USD,MT,5356.798084172305,551.71,144186.82
2023-07-02,Mozambique,Paradip,Panamax,52.18,USD,MT,8617.161220533651,611.82,90176.06
2023-07-02,Russia,Paradip,Supramax,64.28,USD,MT,9388.571416686806,532.55,62073.64
2023-07-03,Australia,Paradip,Capesize,42.14,USD,MT,4777.728047727464,468.96,58254.49
2023-07-03,Australia,Paradip,Capesize,37.95,USD,MT,4586.5112069323095,486.54,66656.26
2023-07-03,Mozambique,Paradip,Supramax,56.91,USD,MT,5747.158044924232,506.39,122955.62
2023-07-03,US,Paradip,Capesize,44.83,USD,MT,4273.191177797821,684.28,122465.76
2023-07-03,US,Paradip,Supramax,60.46,USD,MT,8664.290495972356,757.82,52213.33
2023-07-04,Australia,Paradip,Panamax,46.5,USD,MT,7725.395156348538,596.58,105439.21
2023-07-04,Mozambique,Paradip,Supramax,58.11,USD,MT,6989.9202072516055,727.65,137887.31
2023-07-04,Russia,Paradip,Capesize,33.98,USD,MT,5930.315821958891,689.52,69748.71
2023-07-04,Russia,Paradip,Supramax,60.0,USD,MT,8709.986890943226,670.49,130695.8
2023-07-04,US,Paradip,Supramax,58.67,USD,MT,6740.506261622664,773.28,74386.62
2023-07-05,Indonesia,Paradip,Capesize,37.09,USD,MT,8110.075982078925,685.33,63263.06
2023-07-05,Mozambique,Paradip,Supramax,58.45,USD,MT,5274.571252356132,492.84,102887.73
2023-07-05,Mozambique,Paradip,Supramax,57.72,USD,MT,4384.450694546758,688.19,68581.7
2023-07-05,US,Paradip,Capesize,36.43,USD,MT,4887.189258877338,783.23,127471.53
2023-07-05,US,Paradip,Panamax,45.21,USD,MT,3566.2138054107545,545.63,115814.73
2023-07-06,Australia,Paradip,Capesize,36.94,USD,MT,3740.822369899804,519.53,83475.47
2023-07-06,Australia,Paradip,Capesize,41.55,USD,MT,5250.843990762547,724.1,76894.36
2023-07-06,Russia,Paradip,Capesize,37.79,USD,MT,4180.200634563831,796.43,96936.6
2023-07-06,Russia,Paradip,Supramax,55.96,USD,MT,3243.163071871714,486.45,123659.27
2023-07-06,US,Paradip,Capesize,35.8,USD,MT,3595.6495657012124,698.51,109260.42
2023-07-07,Indonesia,Paradip,Capesize,37.23,USD,MT,5120.643175466117,734.44,74646.52
2023-07-07,Mozambique,Paradip,Panamax,52.75,USD,MT,9453.344239099217,548.84,67167.65
2023-07-07,Mozambique,Paradip,Panamax,43.36,USD,MT,4728.949088591905,709.47,113203.78
2023-07-07,Russia,Paradip,Capesize,40.43,USD,MT,8332.735537593817,697.3,74212.95
2023-07-07,US,Paradip,Supramax,63.29,USD,MT,9050.188983625729,784.19,79321.65
2023-07-08,Australia,Paradip,Supramax,57.38,USD,MT,8054.37427881432,461.02,83795.74
2023-07-08,Mozambique,Paradip,Panamax,50.39,USD,MT,3932.0036097115576,776.67,79422.55
2023-07-08,Mozambique,Paradip,Panamax,51.83,USD,MT,8964.714956838518,590.54,141873.44
2023-07-08,Mozambique,Paradip,Supramax,63.14,USD,MT,5835.753032009884,584.94,114626.19
2023-07-08,Russia,Paradip,Supramax,59.77,USD,MT,4292.448241840162,702.0,63807.63
2023-07-09,Australia,Paradip,Panamax,51.16,USD,MT,3241.0355025836216,596.35,115030.96
2023-07-09,Mozambique,Paradip,Supramax,57.84,USD,MT,6802.263486832251,456.91,51978.59
2023-07-09,Russia,Paradip,Panamax,53.61,USD,MT,7273.766366180878,638.91,94511.46
2023-07-09,US,Paradip,Capesize,37.24,USD,MT,6190.942893071813,586.65,81301.96
2023-07-09,US,Paradip,Supramax,66.31,USD,MT,3620.049901132221,576.76,141805.56
2023-07-10,Indonesia,Paradip,Capesize,39.52,USD,MT,9787.168803079176,672.37,124753.91
2023-07-10,Indonesia,Paradip,Capesize,40.75,USD,MT,4148.852842725451,462.19,108420.4
2023-07-10,Mozambique,Paradip,Supramax,62.18,USD,MT,9049.730113090089,599.9,148720.93
2023-07-10,Russia,Paradip,Supramax,58.0,USD,MT,4754.481534594212,662.16,124485.59
2023-07-10,US,Paradip,Supramax,59.21,USD,MT,5383.040590931555,573.1,73112.17
2023-07-11,Australia,Paradip,Capesize,39.16,USD,MT,7708.714299231588,623.51,118871.17
2023-07-11,Indonesia,Paradip,Capesize,35.52,USD,MT,6181.415085366558,496.47,118497.41
2023-07-11,Indonesia,Paradip,Panamax,42.74,USD,MT,7252.159033434491,663.68,129698.37
2023-07-11,Indonesia,Paradip,Supramax,55.55,USD,MT,7729.495450069973,797.27,140377.2
2023-07-11,US,Paradip,Panamax,49.22,USD,MT,6633.274638735955,627.58,126711.28
2023-07-12,Australia,Paradip,Panamax,49.36,USD,MT,5546.9976968792,701.62,68398.74
2023-07-12,Australia,Paradip,Panamax,48.96,USD,MT,9310.702406051732,480.99,135654.91
2023-07-12,Australia,Paradip,Panamax,46.0,USD,MT,6088.134283897742,618.2,116999.71
2023-07-12,Indonesia,Paradip,Supramax,56.35,USD,MT,9857.215378618002,598.28,73081.53
2023-07-12,Mozambique,Paradip,Capesize,38.57,USD,MT,7877.339698502463,463.33,82499.33
2023-07-13,Australia,Paradip,Panamax,48.19,USD,MT,5550.85841905606,504.28,136533.23
2023-07-13,Indonesia,Paradip,Supramax,59.07,USD,MT,7373.842702090881,601.51,77897.71
2023-07-13,Indonesia,Paradip,Supramax,54.15,USD,MT,5102.267047991894,512.52,76165.84
2023-07-13,Mozambique,Paradip,Capesize,41.85,USD,MT,6650.834797668356,618.59,122735.66
2023-07-13,US,Paradip,Panamax,46.07,USD,MT,8825.569946047384,711.94,114752.98
2023-07-14,Australia,Paradip,Capesize,37.02,USD,MT,3927.495317999229,769.87,64622.32
2023-07-14,Australia,Paradip,Capesize,34.51,USD,MT,5847.811084230547,559.27,55969.68
2023-07-14,Indonesia,Paradip,Panamax,47.63,USD,MT,8061.879846025991,492.23,140741.86
2023-07-14,Russia,Paradip,Supramax,55.14,USD,MT,8431.035197262569,485.34,144184.12
2023-07-14,US,Paradip,Panamax,45.44,USD,MT,8587.685628200492,403.55,144165.66
2023-07-15,Australia,Paradip,Supramax,56.83,USD,MT,7828.571286391434,624.33,53017.24
2023-07-15,Indonesia,Paradip,Capesize,39.19,USD,MT,4962.287710182436,627.6,70728.22
2023-07-15,Indonesia,Paradip,Capesize,31.39,USD,MT,6377.713604931545,710.9,85523.44
2023-07-15,Indonesia,Paradip,Supramax,53.57,USD,MT,4705.498592386473,448.49,94841.67
2023-07-15,Russia,Paradip,Supramax,54.38,USD,MT,9062.154727147412,625.52,83983.99
2023-07-16,Australia,Paradip,Supramax,57.47,USD,MT,6769.791766646162,630.11,66892.59
2023-07-16,Indonesia,Paradip,Supramax,59.27,USD,MT,6459.438490028384,783.82,99818.68
2023-07-16,Indonesia,Paradip,Supramax,61.96,USD,MT,8366.134031320847,794.35,138512.16
2023-07-16,Mozambique,Paradip,Panamax,45.19,USD,MT,8810.137156688703,619.03,59874.05
2023-07-16,Russia,Paradip,Capesize,35.83,USD,MT,5803.523112632591,782.48,90615.16
2023-07-17,Australia,Paradip,Capesize,39.58,USD,MT,7722.010962734011,483.17,50076.09
2023-07-17,Australia,Paradip,Supramax,59.17,USD,MT,5538.538111149588,420.95,96188.71
2023-07-17,Indonesia,Paradip,Supramax,62.37,USD,MT,3772.814758477097,795.02,60935.07
2023-07-17,Mozambique,Paradip,Capesize,37.39,USD,MT,6680.079167603477,607.78,62004.69
2023-07-17,Russia,Paradip,Panamax,54.64,USD,MT,8051.59638027812,576.29,86477.07
2023-07-18,Indonesia,Paradip,Supramax,58.03,USD,MT,5315.859223763395,795.94,124227.63
2023-07-18,Mozambique,Paradip,Capesize,44.44,USD,MT,3559.9260658030757,682.76,67853.21
2023-07-18,Russia,Paradip,Capesize,38.6,USD,MT,3214.0157796090875,554.75,110430.94
2023-07-18,US,Paradip,Capesize,33.63,USD,MT,8464.338736942263,428.3,146256.36
2023-07-18,US,Paradip,Supramax,59.36,USD,MT,6903.906818877755,429.33,70613.83
