date,origin,destination,vessel_type,freight_rate,currency,unit,route_distance,bunker_price,tonnage,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,return_1d,return_7d,return_14d,rate_change_pct,realized_volatility,ewma_volatility
2022-11-29,Australia,Paradip,Capesize,32.13,USD,MT,3574.1373977166686,479.02,125991.27,25.36,29.15,22.9,27.61,26.52,43.01142857142857,9.050245721473571,41.723571428571425,8.582530205322472,39.681000000000004,9.609093878842867,0.26695583596214534,0.4030567685589521,0.16370880115900044,0.26695583596214534,0.14271933631002845,0.15509854690628996
2022-11-29,Australia,Paradip,Capesize,28.21,USD,MT,8709.959823212568,579.44,109194.45,32.13,32.78,23.68,25.62,26.16,40.59285714285714,9.419090037942103,41.672142857142866,8.64174588714687,39.882999999999996,9.373918383582748,-0.12200435729847503,0.19130067567567566,0.10109289617486339,-0.12200435729847503,0.1481596173413465,0.16143443045566752
2022-11-29,Indonesia,Paradip,Panamax,40.94,USD,MT,6555.16199662948,481.94,56425.66,41.34,38.83,38.62,36.5,34.68,39.01571428571429,7.921756659443131,41.942857142857136,8.561673478196342,40.50033333333333,8.803964421794957,-0.009675858732462683,0.0600725012946659,0.12164383561643821,-0.009675858732462683,0.14462324036703864,0.158128037523356
2022-11-29,Indonesia,Paradip,Supramax,46.67,USD,MT,3895.050389355586,615.59,71790.08,51.19,47.83,52.59,39.96,43.61,40.07,9.073521918197091,42.01357142857143,8.638859083451598,41.007666666666665,8.97084806790711,-0.08829849579996085,-0.11256892945426888,0.167917917917918,-0.08829849579996085,0.14362584510029408,0.15373081421640417
2022-11-29,Mozambique,Paradip,Supramax,50.71,USD,MT,4590.035077542455,592.87,101263.6,46.41,52.18,51.75,41.1,50.24,40.048571428571435,9.05580003565214,42.435,8.703535753668314,41.303666666666665,8.998601225912276,0.09265244559362218,-0.020096618357487883,0.23381995133819955,0.09265244559362218,0.14644660976765653,0.15430309062333636
2022-11-30,Indonesia,Paradip,Panamax,35.4,USD,MT,9798.816778103885,595.24,117879.07,40.94,43.81,35.94,33.95,36.7,39.26428571428572,8.639168280073699,42.52571428571428,8.67908424297756,41.625,8.798963790873605,-0.13531998045920857,-0.015025041736226985,0.04270986745213534,-0.13531998045920857,0.14375199387439044,0.14958094268440447
2022-11-30,Mozambique,Paradip,Panamax,42.65,USD,MT,9862.021218310612,628.82,115903.55,34.64,40.51,35.81,30.79,38.99,38.85857142857143,8.802078217806516,41.21642857142858,8.358996633883306,41.125666666666675,8.754548249765529,0.23123556581986127,0.19100809829656518,0.38518999675219234,0.23123556581986127,0.14612104386934308,0.14975452050175686
2022-11-30,Russia,Paradip,Supramax,48.85,USD,MT,8451.411157806815,424.49,66342.32,46.0,49.81,45.63,41.7,47.52,41.80714285714286,6.7427682601085195,42.409285714285716,7.6926903009241245,41.87800000000001,8.128841118575009,0.061956521739130466,0.07056760902914738,0.17146282973621108,0.061956521739130466,0.1466914326361443,0.14705331294882212
2022-11-30,US,Paradip,Panamax,38.75,USD,MT,7097.3343808921545,675.11,97092.65,35.21,37.53,38.14,37.39,34.65,42.24714285714286,6.073295959322819,41.42,7.662111578811131,41.345666666666666,8.020872204414033,0.1005396194262993,0.01599370739381234,0.03637336186146034,0.1005396194262993,0.1484396169237579,0.14480717937111476
2022-11-30,US,Paradip,Supramax,50.08,USD,MT,8260.337287313196,659.75,83806.28,49.06,48.9,48.7,45.34,40.97,43.35,6.562362379509618,41.182857142857145,7.341473786824758,41.43266666666667,8.091986215975755,0.02079086832450061,0.028336755646817258,0.10454344949272154,0.02079086832450061,0.14684745764600493,0.1400624299999654
2022-12-01,Indonesia,Paradip,Supramax,44.22,USD,MT,8384.08972040749,403.71,113492.82,46.67,46.56,46.92,48.15,46.76,42.70428571428572,5.845593374907719,41.387142857142855,7.4590507011707,41.427,8.088127591169409,-0.05249625026783811,-0.05754475703324813,-0.08161993769470399,-0.05249625026783811,0.14810172050694428,0.1374231342193763
2022-12-01,Mozambique,Paradip,Capesize,27.85,USD,MT,6124.129929771627,460.69,145318.49,28.0,22.82,28.58,21.81,28.21,40.074285714285715,7.736183075097924,40.06142857142857,8.091489220297781,41.42033333333333,8.099480393437565,-0.005357142857142838,-0.02554233729881028,0.2769371847776252,-0.005357142857142838,0.14974649189730901,0.13781845423214115
2022-12-01,Russia,Paradip,Supramax,50.24,USD,MT,9076.129737740066,437.69,98653.1,48.85,50.2,47.81,48.75,44.91,41.20428571428572,8.430268594263863,40.23428571428571,8.262056657986415,41.309333333333335,7.968701245512426,0.028454452405322517,0.050826186990169386,0.03056410256410258,0.028454452405322517,0.14982902186231806,0.13454774444724996
2022-12-01,Russia,Paradip,Supramax,44.87,USD,MT,9648.328136470938,476.32,140429.03,50.24,46.0,49.72,48.11,49.63,43.432857142857145,8.467635865036964,41.145714285714284,8.630442286808465,41.68366666666667,8.11930839730676,-0.1068869426751593,-0.09754625905068381,-0.06734566618166704,-0.1068869426751593,0.1497992741600283,0.1304283248730776
2022-12-01,US,Paradip,Capesize,31.59,USD,MT,6762.668042699566,546.13,89997.16,22.79,23.77,25.41,27.36,23.13,40.117142857142866,11.348896736813678,40.96214285714286,9.010978926220439,40.81333333333334,8.69788453604095,0.3861342694164107,0.24321133412042495,0.1546052631578947,0.3861342694164107,0.15377005153424472,0.13292083532990892
2022-12-02,Australia,Paradip,Capesize,33.36,USD,MT,8584.164965673015,440.78,148441.57,28.21,25.36,28.32,32.67,28.99,39.11714285714286,12.134556322456133,40.68214285714286,9.360651833459585,40.821333333333335,8.685766292731776,0.18255937610776307,0.17796610169491522,0.02112029384756653,0.18255937610776307,0.15574080447775587,0.1313082800882709
2022-12-02,Australia,Paradip,Panamax,42.18,USD,MT,5174.144025909103,669.26,97586.46,39.34,37.73,32.54,34.4,43.75,37.728571428571435,11.337085793347299,40.53928571428572,9.36510007691039,40.83833333333334,8.682232782640389,0.07219115404168774,0.2962507682851876,0.22616279069767442,0.07219115404168774,0.15415326995068213,0.12700688789800862
2022-12-02,Indonesia,Paradip,Capesize,31.74,USD,MT,5573.986788843753,529.14,127343.1,27.38,28.2,27.98,30.98,32.31,34.972857142857144,11.144229768936924,38.83857142857143,9.443766244413188,40.656,8.910222180750955,0.15924032140248356,0.13438170121515358,0.024531956100710017,0.15924032140248356,0.13055712449687987,0.1228419408512595
2022-12-02,Russia,Paradip,Capesize,32.45,USD,MT,6053.270490930605,498.51,63865.1,26.08,23.43,23.02,20.33,24.62,34.69857142857143,11.365874989886045,37.38642857142857,9.748111933278823,40.27366666666667,9.28624659090679,0.24424846625766894,0.4096437880104258,0.5961633054599118,0.24424846625766894,0.13064832451586006,0.12081732387446502
2022-12-02,US,Paradip,Capesize,32.61,USD,MT,6960.856185969663,551.39,70211.6,31.59,27.52,27.31,24.41,23.02,32.23285714285714,9.503865379037093,36.71857142857143,9.806042765829206,39.65333333333333,9.221650810899453,0.03228869895536568,0.19406810692054188,0.3359278984022942,0.03228869895536568,0.1493524246917491,0.1560625566409802
2022-12-03,Indonesia,Paradip,Capesize,27.99,USD,MT,4305.701632305568,558.02,59139.76,31.74,27.97,27.64,28.53,22.87,29.59,5.307755332216178,36.511428571428574,9.883650724724552,39.361,9.331906095718708,-0.11814744801512289,0.012662807525325448,-0.018927444794952786,-0.11814744801512289,0.15147502658944456,0.15617367433028315
2022-12-03,Indonesia,Paradip,Panamax,39.21,USD,MT,3396.621973635591,551.05,69791.28,35.4,41.34,41.88,38.29,38.45,31.391428571428573,4.722881989391326,35.754285714285714,9.499399749689026,39.218666666666664,9.35955338358789,0.10762711864406782,-0.06375358166189116,0.024027161138678643,0.10762711864406782,0.1535823819390604,0.15530852034406284
2022-12-03,Indonesia,Paradip,Panamax,43.82,USD,MT,9998.06880482443,478.13,134574.23,39.21,40.94,34.29,35.24,32.66,32.96285714285714,5.284514213832075,36.04,9.541829368224107,38.760000000000005,8.992382983622285,0.1175720479469522,0.27792359288422275,0.24347332576617475,0.1175720479469522,0.15479092912886763,0.1526086575629061
2022-12-03,Mozambique,Paradip,Capesize,29.53,USD,MT,8392.10683123011,564.96,59614.67,27.85,32.85,30.86,24.15,24.41,31.321428571428573,4.728810380957381,34.525,8.983005964255069,38.711666666666666,9.048703501467653,0.060323159784560154,-0.04309786130913795,0.2227743271221534,0.060323159784560154,0.14765135860103204,0.1476351411823857
2022-12-03,Mozambique,Paradip,Supramax,47.93,USD,MT,7074.650914652068,752.23,144208.26,50.71,52.97,48.92,47.53,47.17,34.65428571428571,8.334628280339286,34.81357142857143,9.45562315982693,38.766666666666666,9.1185170956132,-0.05482153421415892,-0.02023712183156179,0.008415737428992154,-0.05482153421415892,0.14870188775602022,0.14442386359927198
2022-12-04,Australia,Paradip,Panamax,41.42,USD,MT,6249.074015193162,532.78,122173.2,42.18,40.41,35.28,36.6,38.44,36.95428571428572,7.776933536947465,35.82642857142857,9.429053796352092,38.42666666666667,8.777190789821152,-0.018018018018017945,0.17403628117913827,0.13169398907103824,-0.018018018018017945,0.1476610675632648,0.1405045618424062
2022-12-04,Indonesia,Paradip,Supramax,50.6,USD,MT,4229.767280659629,745.65,149145.15,44.22,51.19,48.89,45.79,46.93,38.75857142857143,7.7900693804602295,35.495714285714286,9.008966229677451,38.440333333333335,8.786176636345251,0.14427860696517425,0.03497647780732249,0.10504476960034936,0.14427860696517425,0.14581424460226552,0.13695577838933962
2022-12-04,Mozambique,Paradip,Capesize,35.6,USD,MT,7088.368643003276,707.66,75112.22,29.53,28.0,28.18,24.92,20.79,38.44285714285714,8.15801796656885,34.01642857142857,8.051081730610047,37.87266666666667,8.793625800126216,0.20555367422959692,0.26330731014904196,0.4285714285714286,0.20555367422959692,0.14630756433786193,0.13303282424171844
2022-12-04,Russia,Paradip,Panamax,39.04,USD,MT,6821.762813283762,484.14,79597.28,37.91,46.43,37.16,37.33,38.1,38.80142857142857,8.056513779899923,35.096428571428575,7.4185656991741435,37.58866666666666,8.64403630708263,0.02980743867053559,0.05059203444564053,0.04580766139833914,0.02980743867053559,0.1352575517663856,0.12867186989419171
2022-12-04,US,Paradip,Supramax,51.13,USD,MT,4252.373287832305,748.98,85378.93,50.08,49.06,51.1,47.2,48.49,40.354285714285716,9.125095172367521,36.65857142857143,8.125822900001841,38.00866666666666,8.939627290438665,0.02096645367412142,0.0005870841487281009,0.0832627118644067,0.02096645367412142,0.13113791851331366,0.12446306702630688
2022-12-05,Australia,Paradip,Capesize,32.34,USD,MT,9409.735035270132,608.49,90588.26,33.36,32.13,23.62,24.56,24.46,41.14142857142857,8.039795661938026,36.23142857142857,8.131199038407203,38.275333333333336,8.664392345262614,-0.030575539568345245,0.3691786621507198,0.3167752442996745,-0.030575539568345245,0.12888170672713045,0.1274896970697589
2022-12-05,Australia,Paradip,Supramax,44.02,USD,MT,5144.210299443994,513.62,142537.15,48.18,46.84,48.18,43.52,55.15,40.779999999999994,7.581769802185801,37.71714285714285,8.288225595172968,38.81033333333334,8.766766589614624,-0.08634288086342878,-0.08634288086342878,0.011488970588235281,-0.08634288086342878,0.11988815278253523,0.12609953673944724
2022-12-05,Australia,Paradip,Supramax,44.72,USD,MT,4989.863283045914,616.71,61862.81,44.02,52.38,45.0,47.09,46.53,41.042857142857144,7.669782079228872,38.99857142857143,7.717836342019369,38.89966666666667,8.806995058135584,0.015901862789641008,-0.00622222222222224,-0.05032915693353168,0.015901862789641008,0.12044710883794946,0.12475066934509094
2022-12-05,Russia,Paradip,Panamax,42.13,USD,MT,3029.2505835528927,552.27,76031.44,39.04,37.48,41.25,37.96,40.45,40.30285714285714,7.561275717509158,39.53071428571428,7.41876670684196,38.49466666666667,8.496202694727023,0.07914959016393452,0.021333333333333426,0.10985247629083239,0.07914959016393452,0.11899025515513686,0.12074301307119922
2022-12-05,Russia,Paradip,Supramax,47.97,USD,MT,8913.361250417365,465.58,123905.78,44.87,48.85,43.06,48.08,46.23,42.49428571428571,5.975298757225327,40.46857142857143,7.184352502426252,38.443333333333335,8.451263253189687,0.0690884778248273,0.11402693915466777,-0.0022878535773710462,0.0690884778248273,0.11846588128676079,0.12056297140382125
2022-12-06,Australia,Paradip,Capesize,35.16,USD,MT,6485.3076081512645,660.94,139556.18,32.34,28.21,29.15,35.53,17.67,41.69857142857143,6.9747985121949965,40.25,7.393908095390039,38.156666666666666,8.509312680754674,0.0871985157699442,0.20617495711835332,-0.010413734871939306,0.0871985157699442,0.11853381522083585,0.11695210387584497
2022-12-06,Mozambique,Paradip,Capesize,30.49,USD,MT,8924.086070726065,566.24,95137.27,35.6,27.85,27.09,27.93,25.62,39.629999999999995,6.176274497354357,39.99214285714286,7.495221224806415,38.18866666666666,8.497428711830736,-0.14353932584269669,0.12550756736803237,0.09165771571786596,-0.14353932584269669,0.12263417743077559,0.12392935156232353
2022-12-06,Mozambique,Paradip,Panamax,43.16,USD,MT,6496.363555193668,605.56,134945.15,42.65,39.67,39.92,38.67,34.21,40.957142857142856,5.573098223567122,41.049285714285716,6.6466029082364955,38.077,8.412828935004972,0.01195779601406799,0.08116232464929851,0.11611068011378323,0.01195779601406799,0.12840964460547044,0.1313762097757063
2022-12-06,Russia,Paradip,Panamax,36.22,USD,MT,5704.261571448666,674.12,72707.08,42.13,37.91,38.28,34.56,38.1,40.09285714285714,4.660714230980087,40.43642857142857,6.056690651531505,38.30766666666667,8.426366535376172,-0.1402800854497983,-0.0538140020898642,0.04803240740740722,-0.1402800854497983,0.12725015863934863,0.1276622081158279
2022-12-06,US,Paradip,Supramax,49.6,USD,MT,9941.110613155244,478.01,63368.96,51.13,49.06,51.18,44.72,46.52,41.10857142857143,6.184764691216435,41.07571428571429,6.693718886199969,38.376666666666665,8.525342882510326,-0.02992372384118913,-0.030871434153966315,0.10912343470483021,-0.02992372384118913,0.12720456829111787,0.12351247348392723
2022-12-07,Indonesia,Paradip,Supramax,52.16,USD,MT,9116.197289393753,505.71,81710.65,50.6,46.67,47.83,49.64,48.3,42.76,7.026445284305334,41.53142857142858,7.127381499047513,38.507666666666665,8.685855201113723,0.03083003952569152,0.09052895672172268,0.050765511684125686,0.03083003952569152,0.12753565844601208,0.12269516081392248
2022-12-07,Mozambique,Paradip,Supramax,48.03,USD,MT,6422.071781449654,575.01,62161.33,47.93,46.41,44.65,47.64,44.12,43.19714285714286,7.270542653488379,42.84571428571429,6.403838649634101,39.172000000000004,8.616358699670116,0.0020863759649489833,0.07569988801791716,0.008186397984886629,0.0020863759649489833,0.12424612942112141,0.12098980895732873
2022-12-07,Russia,Paradip,Capesize,32.12,USD,MT,7606.117191748993,618.0,102194.48,32.45,29.3,18.27,23.66,26.69,43.212857142857146,7.2432329666749755,42.45571428571429,6.876376185938884,38.62533333333333,8.50063637915282,-0.010169491525423902,0.7580733442802408,0.35756551141166515,-0.010169491525423902,0.13019323372430597,0.12833146718254992
2022-12-07,Russia,Paradip,Supramax,50.48,USD,MT,9251.941830601834,553.04,69490.3,47.97,50.24,49.81,41.88,48.92,44.980000000000004,6.552376159328525,42.305,6.7177076561758815,38.54966666666667,8.403230693724627,0.05232436939754015,0.0134511142340894,0.20534861509073532,0.05232436939754015,0.13032571227000656,0.12424501777868996
2022-12-07,US,Paradip,Supramax,52.1,USD,MT,5921.700061820866,482.98,113700.51,49.6,50.08,46.45,37.58,46.58,45.972857142857144,6.666045090071077,43.464999999999996,6.451143905719813,39.443333333333335,8.08915379971254,0.05040322580645151,0.12163616792249732,0.3863757317722194,0.05040322580645151,0.12494130579633238,0.12175572093791746
2022-12-08,Australia,Paradip,Capesize,31.43,USD,MT,8293.406549702202,476.46,58180.37,35.16,33.36,32.78,30.76,25.36,44.97714285714286,7.765598741212897,42.535000000000004,6.654423340906255,39.675,7.852403431763672,-0.10608646188850956,-0.04118364856619894,0.021781534460338037,-0.10608646188850956,0.12126386668496973,0.11827009863100682
2022-12-08,Mozambique,Paradip,Capesize,37.67,USD,MT,6697.544370999993,712.87,149313.56,30.49,29.53,22.82,21.19,27.58,42.02857142857143,8.87870378785013,41.568571428571424,7.366548985518366,39.38,8.029660962482495,0.23548704493276507,0.6507449605609115,0.7777253421425201,0.23548704493276507,0.12557763279917142,0.12382922528189386
2022-12-08,Mozambique,Paradip,Supramax,47.05,USD,MT,8438.420326626327,510.82,83067.57,48.03,50.71,49.62,41.75,44.67,41.66142857142857,8.510703904635868,42.21071428571429,7.519421483767706,40.068333333333335,7.848559315781128,-0.020403914220279096,-0.05179363160016126,0.12694610778443116,-0.020403914220279096,0.12522816807639048,0.12003300784715917
2022-12-08,US,Paradip,Capesize,34.37,USD,MT,5423.82193813541,795.79,93130.6,32.61,22.79,26.21,29.89,24.66,39.472857142857144,8.599388959466456,41.335,7.890635881561275,40.285999999999994,7.531379229825679,0.0539711744863538,0.3113315528424263,0.14988290398126458,0.0539711744863538,0.12177899819926226,0.1160964593193556
2022-12-08,US,Paradip,Panamax,40.44,USD,MT,7674.444259228072,751.52,110350.34,38.75,39.01,34.68,37.89,37.8,40.37285714285714,8.054283982837559,41.79285714285714,7.505101268799963,40.52466666666667,7.357751124439908,0.043612903225806354,0.16608996539792376,0.06730007917656367,0.043612903225806354,0.10458107319140154,0.1135894554592894
2022-12-09,Australia,Paradip,Panamax,43.5,USD,MT,5442.709897281915,667.41,52628.93,41.42,39.34,37.0,33.9,43.94,39.43714285714286,7.3765387418169865,42.20857142857143,7.293902466225543,40.84733333333334,7.16905800253279,0.050217286335103806,0.17567567567567566,0.2831858407079646,0.050217286335103806,0.10265584374983154,0.11070160476039693
2022-12-09,Indonesia,Paradip,Supramax,47.2,USD,MT,4975.163193171284,790.85,75264.8,52.16,44.22,47.83,47.95,49.88,39.80285714285714,8.001365954814233,42.887857142857136,7.765749434904034,41.406,7.379856367166043,-0.0950920245398772,-0.01317164959230599,-0.015641293013555768,-0.0950920245398772,0.09750157679973956,0.10707225742714545
2022-12-09,Mozambique,Paradip,Panamax,43.34,USD,MT,4586.9543357349385,455.15,74155.55,43.16,34.64,42.02,37.47,32.68,40.94571428571429,7.796394160428595,42.96142857142856,7.762895828770969,41.53766666666666,7.374560505120242,0.004170528266913998,0.03141361256544495,0.15665866026154274,0.004170528266913998,0.0967942732657795,0.10369074775416207
2022-12-09,Russia,Paradip,Capesize,28.35,USD,MT,3615.850272865578,443.42,99003.65,32.12,26.08,29.03,22.48,26.22,41.17857142857143,7.448649605961081,41.60357142857142,7.885777467297308,41.68,7.138706054876623,-0.11737235367372345,-0.02342404409231824,0.2611209964412813,-0.11737235367372345,0.09687147958388448,0.10082636867090207
2022-12-09,Russia,Paradip,Supramax,45.82,USD,MT,9604.703123845557,769.57,128468.87,50.48,44.87,50.2,46.72,49.07,41.528571428571425,7.86989290179463,41.59499999999999,7.875304878103107,41.672333333333334,7.128790429554433,-0.09231378763866871,-0.08725099601593633,-0.019263698630136994,-0.09231378763866871,0.09635399691400273,0.09769801666037098
2022-12-10,Indonesia,Paradip,Capesize,30.09,USD,MT,4206.85172102158,614.0,84368.38,27.99,27.38,26.07,24.6,25.08,40.86857142857143,8.872373655663825,40.17071428571428,8.425369623743553,41.199333333333335,7.552132803722316,0.07502679528403,0.15420023014959727,0.22317073170731705,0.07502679528403,0.1000743008590072,0.10150733792668971
2022-12-10,Mozambique,Paradip,Capesize,30.73,USD,MT,9578.62865804409,696.39,56969.19,37.67,35.6,32.85,19.41,22.54,40.714285714285715,8.924591227133696,40.54357142857142,8.169017083461602,40.981,7.556473064361114,-0.18423148393947442,-0.0645357686453577,0.5832045337454921,-0.18423148393947442,0.10559559674349431,0.11189443905165888
2022-12-10,Mozambique,Paradip,Supramax,50.31,USD,MT,8580.738638871706,689.91,67386.86,47.05,47.93,52.18,48.28,46.63,41.51857142857143,9.24666683832887,40.47785714285715,8.108154659231616,41.56499999999999,7.314095861818002,0.06928799149840614,-0.03583748562667688,0.04204639602319804,0.06928799149840614,0.10606417231070697,0.10909147437333057
2022-12-10,Russia,Paradip,Capesize,34.98,USD,MT,3605.188893917668,667.5,114864.96,28.35,32.45,24.92,24.59,25.8,38.11714285714286,9.05711822138772,38.96,8.256769716653306,41.24633333333334,7.678035615933378,0.23386243386243377,0.4036918138041732,0.42252948352989006,0.23386243386243377,0.10965732959500318,0.11183556150441226
2022-12-10,US,Paradip,Panamax,39.53,USD,MT,7265.737596016889,509.16,148051.71,40.44,35.21,35.75,39.57,30.41,37.72857142857142,8.86093190842347,39.33714285714286,8.19016429681287,40.925,7.495133018533995,-0.022502472799208584,0.1057342657342657,-0.0010108668182966518,-0.022502472799208584,0.10965509024021002,0.10831004372418268
2022-12-11,Mozambique,Paradip,Capesize,30.08,USD,MT,8207.989829271655,563.94,61987.05,30.73,30.49,28.0,22.46,30.82,37.529999999999994,9.021683139340995,39.35428571428571,8.170449299655361,40.837333333333326,7.601297046005404,-0.021151968760169337,0.07428571428571429,0.33926981300089043,-0.021151968760169337,0.11279556854401507,0.11683887657815263
2022-12-11,Mozambique,Paradip,Panamax,36.4,USD,MT,4909.213011992901,785.17,129093.79,43.34,42.65,37.55,32.27,38.02,36.51,7.606087474297775,39.019285714285715,7.878294880224855,40.676,7.490636729991047,-0.16012921089063226,-0.030625832223701743,0.12798264642082424,-0.16012921089063226,0.11123544187358084,0.11301483281068139
2022-12-11,Russia,Paradip,Supramax,52.43,USD,MT,9951.98792601997,780.65,61977.92,45.82,47.97,46.0,46.44,45.85,39.05714285714286,7.254717348699867,39.962857142857146,7.842605952861928,40.736,7.525473796517416,0.14426014840680934,0.13978260869565218,0.12898363479758834,0.14426014840680934,0.1114438665967666,0.11220930872828064
2022-12-11,US,Paradip,Panamax,47.35,USD,MT,5982.901558397845,532.53,121579.06,39.53,38.75,38.55,34.74,38.12,39.32285714285714,7.229462207490046,40.01857142857143,7.8360948448560555,40.75233333333333,7.5221968926607685,0.19782443713635223,0.22827496757457855,0.3629821531375934,0.19782443713635223,0.11174703806460076,0.10871029460069097
2022-12-11,US,Paradip,Supramax,50.8,USD,MT,5943.662694169763,476.36,99965.35,52.1,51.13,48.9,47.9,39.39,40.044285714285714,8.301547761598338,40.78142857142858,8.476694618089596,40.99333333333334,7.770394448485787,-0.0249520153550864,0.03885480572597144,0.06054279749478075,-0.0249520153550864,0.10917409134884179,0.10586799198094034
2022-12-12,Australia,Paradip,Capesize,32.84,USD,MT,5973.497065098587,654.91,134201.43,31.43,32.34,25.36,29.69,26.32,40.48428571428571,7.633135784509867,39.30071428571428,8.140065643550775,40.962999999999994,7.807029171378821,0.04486159720012739,0.2949526813880128,0.10609632873021235,0.04486159720012739,0.11139000515739941,0.10603684606756013
2022-12-12,Australia,Paradip,Supramax,54.02,USD,MT,3374.142807608302,718.7,98947.17,44.72,48.18,49.56,44.9,45.89,41.09571428571429,7.798621367786645,39.412142857142854,8.20735802948628,41.267,7.768464611092356,0.20796064400715575,0.08999192897497976,0.20311804008908707,0.20796064400715575,0.10599754982288703,0.10266740601969666
2022-12-12,Russia,Paradip,Supramax,48.51,USD,MT,5988.170900727229,527.39,76683.33,52.43,50.48,48.85,45.63,45.21,44.19571428571429,7.2876490428280105,40.86285714285714,8.604626151599424,41.592999999999996,8.029329490621658,-0.07476635514018692,-0.006960081883316316,0.06311637080867838,-0.07476635514018692,0.10103580478408171,0.10578905348559148
2022-12-12,US,Paradip,Capesize,36.25,USD,MT,5153.73557801001,401.17,62596.1,34.37,31.59,25.3,24.23,29.36,42.91428571428572,8.195293074163482,39.71214285714285,8.291072287124678,41.33433333333333,8.135723558239498,0.054698865289496634,0.4328063241106719,0.496079240610813,0.054698865289496634,0.10058850141721405,0.10297119521725052
2022-12-12,US,Paradip,Supramax,55.03,USD,MT,6638.137306987643,465.05,58388.46,50.8,49.6,49.06,43.09,45.95,43.62571428571429,8.690755351028585,41.34142857142857,8.047992446416687,41.32333333333334,8.12223441880522,0.08326771653543319,0.12168772931104765,0.27709445346948236,0.08326771653543319,0.10083110183583702,0.09999113465265048
2022-12-13,Australia,Paradip,Panamax,43.38,USD,MT,7022.489578868303,511.57,69794.99,43.5,42.18,33.29,37.47,35.12,44.19285714285714,8.506514590370955,41.75785714285714,7.994058542318772,41.08666666666667,7.944095761712947,-0.0027586206896551557,0.3030940222288976,0.15772618094475588,-0.0027586206896551557,0.0980209144000438,0.09727539682065553
2022-12-13,Indonesia,Paradip,Supramax,51.6,USD,MT,4153.3051793192935,562.72,69240.96,47.2,50.6,46.56,48.15,38.12,43.49285714285714,7.9294256082136165,41.76857142857143,8.001793892278359,41.06233333333333,7.923502657778146,0.09322033898305082,0.10824742268041243,0.07165109034267925,0.09322033898305082,0.099201298334403,0.09775332740765376
2022-12-13,Mozambique,Paradip,Capesize,33.52,USD,MT,8593.255209393164,555.03,136859.15,30.08,37.67,27.85,28.58,23.89,43.3,8.28036432370803,41.89214285714286,7.789164247230088,40.983333333333334,8.023515152493957,0.11436170212765973,0.20359066427289063,0.17284814555633332,0.11436170212765973,0.08870288256380096,0.09475978140768367
2022-12-13,Mozambique,Paradip,Panamax,39.56,USD,MT,5745.612836408107,688.36,51338.68,36.4,43.16,40.51,38.11,33.09,42.111428571428576,8.632219545732,41.60357142857142,7.92082513877933,40.59766666666666,7.953872049179191,0.08681318681318695,-0.02345099975314724,0.03804775649435843,0.08681318681318695,0.09228808530357281,0.10026533607260955
2022-12-13,US,Paradip,Panamax,42.67,USD,MT,8999.16828872007,612.45,70233.97,47.35,40.44,37.53,35.14,37.97,41.385714285714286,7.792885338869367,42.79071428571429,7.393706746317945,40.522666666666666,7.876288261713797,-0.0988384371700105,0.13695710098587788,0.2142857142857144,-0.0988384371700105,0.09953046251649089,0.1097600193663175
2022-12-14,Australia,Paradip,Capesize,36.98,USD,MT,7451.609548633717,564.52,135293.39,32.84,35.16,32.13,22.9,25.14,41.167142857142856,8.03999318881513,42.04071428571429,7.852043794977177,40.44533333333333,7.941873631682297,0.12606577344701564,0.15094926859632718,0.6148471615720523,0.12606577344701564,0.09853634679183733,0.10661817150833122
2022-12-14,Mozambique,Paradip,Panamax,44.39,USD,MT,5755.950597687838,663.32,91822.86,39.56,43.34,39.67,38.44,35.54,39.56142857142857,6.82631776917229,41.59357142857142,7.798330794908029,40.74766666666666,7.719345015690493,0.12209302325581395,0.1189815981850264,0.15478668054110312,0.12209302325581395,0.09608013768137194,0.10498931453229468
2022-12-14,Mozambique,Paradip,Supramax,54.24,USD,MT,5673.552743084723,517.78,140187.0,50.31,48.03,52.97,48.23,45.92,40.534285714285716,7.884435843573827,42.36357142857143,8.105073062018457,40.82366666666667,7.804271369525581,0.07811568276684544,0.02397583537851622,0.12461123781878514,0.07811568276684544,0.09677707117056246,0.10251547957179633
2022-12-14,Russia,Paradip,Panamax,41.75,USD,MT,6588.683037975407,417.54,101391.72,36.22,39.04,35.97,35.99,35.57,38.965714285714284,7.415573381164236,41.22928571428571,7.74066034182292,40.943999999999996,7.700398377513663,0.15267807840971837,0.16068946344175705,0.16004445679355372,0.15267807840971837,0.10033490094596763,0.10662376849409817
2022-12-14,Russia,Paradip,Supramax,53.49,USD,MT,8266.065674362868,686.23,57897.18,48.51,45.82,50.24,47.81,45.54,41.598571428571425,6.99473951998101,42.449285714285715,7.416597254480169,41.26933333333333,7.8099039392447756,0.10265924551638839,0.06468949044585992,0.11880359757372938,0.10265924551638839,0.09950275229421915,0.10510750617670588
2022-12-15,Indonesia,Paradip,Supramax,52.99,USD,MT,7762.921891232356,529.07,52001.27,51.6,52.16,51.19,44.3,49.25,43.77,7.456048998408614,42.940714285714286,7.796820322596592,41.608666666666664,8.034599633109849,0.026937984496123946,0.035163117796444654,0.19616252821670432,0.026937984496123946,0.10101539472018103,0.10422465227810632
